time,open,high,low,close
1719219780,62704.01,62707.95,62624,62624.01
1719219840,62624.01,62666,62600.77,62606
1719219900,62605.99,62606,62515,62537.4
1719219960,62537.39,62579.91,62518.63,62526.04
1719220020,62526.04,62526.04,62448,62482.01
1719220080,62482,62537.5,62470.01,62537.5
1719220140,62537.5,62570,62525.46,62546
1719220200,62545.99,62570,62534.49,62563.57
1719220260,62563.57,62610,62520,62550
1719220320,62550,62582.49,62522,62525.01
1719220380,62525.01,62534.5,62500.16,62520.01
1719220440,62520,62520.01,62488,62489.22
1719220500,62489.22,62530,62489.22,62529.99
1719220560,62530,62530,62480,62480.02
1719220620,62480.01,62486.02,62430,62430.01
1719220680,62430.01,62475.59,62430,62461.02
1719220740,62461.02,62519.99,62461.01,62519.98
1719220800,62519.98,62519.98,62461.01,62502
1719220860,62501.99,62502,62468,62470.01
1719220920,62470.01,62470.01,62294,62296.51
1719220980,62294.01,62355.68,62294.01,62347.9
1719221040,62347.9,62358,62330,62357.59
1719221100,62357.59,62377,62330,62330.01
1719221160,62330.01,62330.01,62207.8,62220
1719221220,62220,62232,62057.33,62064
1719221280,62064,62166,62042.67,62166
1719221340,62165.99,62168.21,62121.16,62149.5
1719221400,62149.5,62149.5,61750,61877.96
1719221460,61877.96,61885.07,61775.57,61804
1719221520,61803.99,61819.69,61633.01,61698.35
1719221580,61698.35,61706,60800,61105.61
1719221640,61105.6,61367.45,61040,61261.99
1719221700,61261.99,61340,61080.35,61119.28
1719221760,61118,61228.12,61070.67,61107.98
1719221820,61107.99,61107.99,60567.01,61030.54
1719221880,61030.54,61090.48,60892.87,61051.55
1719221940,61051.56,61152.11,61048,61112.01
1719222000,61112,61191.67,61095.82,61147.98
1719222060,61147.98,61269.08,61080.01,61254.51
1719222120,61254.51,61255.89,61139.88,61154.39
1719222180,61154.39,61187.98,61104.87,61127.99
1719222240,61128,61132,61015.37,61085.1
1719222300,61085.1,61181.39,61050.01,61181.39
1719222360,61181.39,61357.6,61154,61356
1719222420,61356,61399.05,61334.3,61392.02
1719222480,61392.02,61454.62,61316.01,61328.54
1719222540,61328.53,61335.36,61299.16,61314.14
1719222600,61314.14,61319.74,61244.5,61262
1719222660,61262,61304,61250,61304
1719222720,61304,61408.98,61304,61408
1719222780,61408.01,61497.71,61388.01,61435.57
1719222840,61435.57,61468.75,61406.12,61428.02
1719222900,61428.02,61442,61369.42,61424.99
1719222960,61424.99,61475.5,61406,61464.48
1719223020,61464.48,61476.71,61428.61,61433.56
1719223080,61433.57,61433.57,61362.23,61375.44
1719223140,61375.44,61402.28,61374.01,61402.28
1719223200,61402.28,61430,61375.43,61405.55
1719223260,61405.55,61405.55,61363.59,61374.68
1719223320,61374.67,61421.7,61328.39,61421.7
1719223380,61421.69,61498.75,61417.03,61474.01
1719223440,61474.01,61510,61422.31,61422.31
1719223500,61422.32,61458,61400.52,61406.32
1719223560,61406.31,61489.24,61383.15,61489.23
1719223620,61489.24,61582,61476,61535.12
1719223680,61535.67,61581.35,61510.7,61516.01
1719223740,61516.01,61564.17,61501.22,61564.17
1719223800,61564.17,61564.17,61495.35,61495.36
1719223860,61495.36,61564.68,61495.35,61564.68
1719223920,61564.67,61564.67,61522.11,61530
1719223980,61530.01,61536.15,61504,61536.15
1719224040,61536.15,61541.99,61502,61502.01
1719224100,61502,61573.95,61489.98,61542.02
1719224160,61542.01,61548.94,61474.01,61548.94
1719224220,61548.93,61552,61506.01,61518
1719224280,61518,61519.27,61409.99,61414.61
1719224340,61414.61,61432,61408.55,61408.56
1719224400,61408.56,61408.56,61336.26,61346.01
1719224460,61346.01,61382,61323.5,61328.01
1719224520,61328.01,61348,61303.39,61303.4
1719224580,61303.39,61330,61272.51,61300.01
1719224640,61300,61306.13,61267.36,61298.98
1719224700,61298.97,61350,61298.97,61340.73
1719224760,61340.73,61340.73,61300,61300.01
1719224820,61300.01,61340,61254.11,61340
1719224880,61340,61399.06,61333.51,61333.52
1719224940,61333.52,61360,61317.54,61352.34
1719225000,61352.34,61355.69,61326.93,61344.06
1719225060,61344.06,61344.06,61304.1,61304.11
1719225120,61304.11,61323.72,61257.39,61260.01
1719225180,61260.01,61260.01,61190.07,61215.01
1719225240,61215.01,61226.77,61191.75,61199.08
1719225300,61199.08,61249.64,61191.31,61221.05
1719225360,61221.05,61289.83,61221.04,61270
1719225420,61270,61270,61236.9,61237.75
1719225480,61237.74,61237.75,61200,61201.96
1719225540,61201.94,61201.94,61181.39,61181.4
1719225600,61181.39,61235.98,61173.07,61228.99
1719225660,61228.98,61230.44,61204.01,61204.02
1719225720,61204.02,61204.02,61137.21,61170.01
1719225780,61170.01,61192,61157.71,61192
1719225840,61191.99,61192,61189.49,61189.66
1719225900,61189.65,61228.68,61163.08,61228.67
1719225960,61228.66,61228.66,61164.29,61181.23
1719226020,61181.23,61211.5,61166.09,61166.1
1719226080,61166.1,61166.1,61136.7,61146.12
1719226140,61146.12,61152,61125,61144.02
1719226200,61144.02,61147.99,61130,61130.01
1719226260,61130.01,61181.64,61125,61167.99
1719226320,61167.99,61172.29,61146.03,61150
1719226380,61149.99,61184,61140,61182.01
1719226440,61182,61196.05,61160,61191.37
1719226500,61191.36,61246.8,61183.43,61246.8
1719226560,61246.8,61266.72,61240,61266.72
1719226620,61266.72,61266.72,61242.01,61242.01
1719226680,61242.01,61242.01,61206.97,61206.98
1719226740,61206.98,61206.98,61153.97,61167.15
1719226800,61167.15,61186,61164.66,61186
1719226860,61186,61234.82,61185.99,61210.01
1719226920,61210.01,61255.72,61200.8,61248.01
1719226980,61248.01,61270,61248,61262.2
1719227040,61262.2,61293.86,61262.2,61293.86
1719227100,61293.85,61293.86,61256.6,61276.01
1719227160,61276,61276.01,61170.35,61170.36
1719227220,61170.36,61170.36,61114,61114.01
1719227280,61114.01,61121.32,61100,61100.01
1719227340,61100.01,61108,61097.01,61100.02
1719227400,61100.01,61100.02,61075.24,61091
1719227460,61090.99,61096.79,61025.36,61074.02
1719227520,61074.01,61074.02,61030,61074
1719227580,61074,61074,61030.69,61053.2
1719227640,61053.21,61088.03,61050,61078.02
1719227700,61078.02,61078.02,61000,61008
1719227760,61008,61104.04,61005.98,61100
1719227820,61099.99,61168.77,61054.89,61088
1719227880,61087.99,61123.81,61061.13,61066.14
1719227940,61066.15,61095.99,61054.9,61054.91
1719228000,61054.91,61054.91,61017.5,61028.65
1719228060,61028.65,61028.65,60978.48,60996.01
1719228120,60996,61004.09,60925.19,60988.39
1719228180,60988.4,61007.87,60911.33,60920.69
1719228240,60920.69,60979.49,60920.69,60958.01
1719228300,60958.01,60958.01,60920,60942
1719228360,60942,60954,60916.02,60929.48
1719228420,60929.48,60953.23,60910.29,60916.06
1719228480,60916.06,60930,60901,60906.02
1719228540,60905.98,60906.89,60860,60887.13
1719228600,60887.13,60922,60836.09,60884.01
1719228660,60884.01,61023.33,60880,61023.32
1719228720,61023.33,61023.33,60990.96,60994.04
1719228780,60994.03,60994.04,60932.01,60950.01
1719228840,60950.01,60980,60930,60976.22
1719228900,60976.21,61036.84,60964.02,61026.5
1719228960,61026.5,61059.52,61000,61054.02
1719229020,61054.02,61059.52,61024.84,61042.02
1719229080,61042.02,61064.93,61034.01,61064.93
1719229140,61064.93,61097.7,61061.22,61070
1719229200,61070,61100,61069.99,61075.97
1719229260,61075.97,61124.73,61074.25,61105.99
1719229320,61105.99,61120.41,61100.03,61120.41
1719229380,61120.4,61169.4,61116,61169.4
1719229440,61169.39,61176.83,61156.35,61168.14
1719229500,61168.13,61195.64,61153.58,61172.01
1719229560,61172,61196.71,61168,61168.01
1719229620,61168,61168.01,61124.82,61139.88
1719229680,61139.87,61168.1,61138.06,61138.2
1719229740,61138.2,61152.11,61138.19,61138.2
1719229800,61138.19,61173.79,61138.19,61173.79
1719229860,61173.79,61244,61173.78,61243.99
1719229920,61244,61267.5,61221.95,61253.3
1719229980,61253.3,61274,61240,61274
1719230040,61274,61300,61273.99,61300
1719230100,61300,61382.65,61299.99,61382.65
1719230160,61382.65,61382.65,61353.25,61353.26
1719230220,61353.25,61353.26,61294.59,61294.59
1719230280,61294.6,61294.6,61274.05,61289.03
1719230340,61289.03,61312,61282,61291.95
1719230400,61291.95,61291.95,61235.51,61250.85
1719230460,61250.84,61287.92,61240.02,61248.4
1719230520,61248.41,61275.99,61221.98,61221.99
1719230580,61221.98,61259.28,61215,61237.2
1719230640,61237.19,61262.22,61215,61220
1719230700,61220,61332,61220,61332
1719230760,61331.99,61346.44,61322,61333.77
1719230820,61333.77,61370,61333.76,61367.44
1719230880,61367.45,61371.99,61367.45,61368
1719230940,61367.99,61368,61296.24,61298
1719231000,61298,61310,61298,61300.01
1719231060,61300.01,61356.7,61280.25,61356.7
1719231120,61356.69,61356.69,61342.7,61356
1719231180,61356,61385.6,61348.88,61359.99
1719231240,61359.98,61394.15,61359.98,61390
1719231300,61390,61395,61375,61388.01
1719231360,61388,61447.34,61388,61447.33
1719231420,61447.32,61470,61440,61468.02
1719231480,61468.02,61514.55,61458.34,61491.66
1719231540,61491.66,61491.66,61432.5,61433.94
1719231600,61433.94,61443.12,61400,61406.72
1719231660,61406.72,61418.74,61375,61375.01
1719231720,61375.01,61437.39,61360.01,61390.01
1719231780,61390.01,61440,61383.01,61440
1719231840,61439.99,61469.81,61424.01,61457.51
1719231900,61457.51,61476.93,61442,61450.56
1719231960,61450.56,61458.82,61411.38,61416.01
1719232020,61416.01,61416.01,61385.64,61385.65
1719232080,61385.64,61385.65,61350.01,61354
1719232140,61354,61370,61333.34,61340.01
1719232200,61340.01,61385.65,61330.01,61346
1719232260,61345.99,61346,61292.94,61320
1719232320,61320,61339.99,61250,61259.99
1719232380,61259.99,61300,61259.99,61289.72
1719232440,61289.71,61300,61285.67,61288.52
1719232500,61288.51,61307.31,61284,61285.24
1719232560,61285.23,61285.24,61240,61240.01
1719232620,61240.01,61240.01,61232,61239.69
1719232680,61239.69,61239.69,61234.28,61239.69
1719232740,61239.68,61239.69,61210.25,61220.39
1719232800,61220.38,61220.39,61190.21,61190.22
1719232860,61190.22,61190.22,61180,61180.01
1719232920,61180.01,61200,61179.79,61200
1719232980,61200,61210,61182,61191.44
1719233040,61191.44,61214.18,61134,61134.01
1719233100,61134.01,61187.76,61134.01,61160.02
1719233160,61160.02,61207.56,61152.16,61184.29
1719233220,61184.29,61194,61160.73,61179.16
1719233280,61179.16,61189.99,61165.48,61173.99
1719233340,61173.99,61173.99,61142.28,61142.28
1719233400,61142.28,61146.58,61121.21,61140
1719233460,61140,61201.01,61139.99,61160.02
1719233520,61160.01,61163.28,61140,61154.8
1719233580,61154.8,61184,61154.8,61158.02
1719233640,61158.02,61175,61158.01,61175
1719233700,61175,61180,61160.01,61180
1719233760,61180,61180,61156.01,61156.02
1719233820,61156.01,61171.32,61156.01,61171.32
1719233880,61171.32,61179.48,61171.31,61179.48
1719233940,61179.48,61215.21,61179.47,61215.21
1719234000,61215.21,61215.21,61141.35,61141.36
1719234060,61141.35,61156,61141.15,61141.19
1719234120,61141.19,61148,61100,61102.01
1719234180,61102,61148.7,61102,61144.01
1719234240,61144,61144.01,61087,61087.01
1719234300,61087.01,61105.98,61062.22,61086
1719234360,61085.99,61140,61085.99,61120
1719234420,61120,61120,61092.82,61104
1719234480,61104,61177.99,61103.99,61177.99
1719234540,61177.99,61184.71,61136.03,61136.04
1719234600,61136.03,61136.04,61092.82,61092.83
1719234660,61092.82,61118,61082,61098.02
1719234720,61098.02,61130.01,61092.18,61100.02
1719234780,61100.01,61100.02,61036,61036.01
1719234840,61036.01,61080,61035.77,61045.15
1719234900,61045.15,61075.6,61024.89,61024.9
1719234960,61024.9,61084,61024.9,61034.01
1719235020,61034.01,61050.49,61021.84,61031.99
1719235080,61032,61032,60973,60979.99
1719235140,60980,61000,60966.5,60988.01
1719235200,60988.01,61007.99,60954.01,60954.68
1719235260,60954.67,60975.94,60915.93,60975.94
1719235320,60975.93,61115.98,60975.93,61115.98
1719235380,61115.97,61123.99,61092,61123.99
1719235440,61123.99,61190,61123.98,61190
1719235500,61190,61198.83,61151.54,61174
1719235560,61173.99,61198.27,61164.01,61189.99
1719235620,61189.98,61196.5,61174.95,61196.49
1719235680,61196.49,61238.85,61190,61238.84
1719235740,61238.85,61277.58,61238.85,61255.54
1719235800,61255.54,61333.33,61242,61280
1719235860,61280.01,61319.57,61277.46,61314.02
1719235920,61314.02,61410,61292.01,61390.01
1719235980,61390.01,61458,61390,61458
1719236040,61458,61474,61440,61450.99
1719236100,61450.99,61546,61440.83,61534.91
1719236160,61534.9,61534.9,61433.14,61433.15
1719236220,61433.15,61455.99,61340.32,61385.99
1719236280,61385.99,61386,61333.36,61333.37
1719236340,61333.36,61427.73,61333.36,61427.72
1719236400,61427.73,61427.73,61390,61404.61
1719236460,61404.61,61404.61,61350,61353.61
1719236520,61353.6,61384.61,61350,61350.01
1719236580,61350,61350.01,61279.48,61280.01
1719236640,61280.01,61320,61272.12,61320
1719236700,61319.99,61335.47,61292,61315.05
1719236760,61315.04,61389.74,61300,61389
1719236820,61388.99,61439.25,61350,61350.01
1719236880,61350.01,61361.99,61281.4,61303.99
1719236940,61304,61304,61246,61254
1719237000,61254,61283.99,61252,61266.06
1719237060,61266.06,61390,61252,61390
1719237120,61389.99,61455.71,61370,61455.7
1719237180,61455.71,61546,61455.7,61461.62
1719237240,61461.63,61534.56,61435.13,61534.56
1719237300,61534.56,61556.4,61520.42,61535.66
1719237360,61535.65,61535.66,61420,61420.01
1719237420,61420,61500,61420,61500
1719237480,61500,61579.56,61499.99,61561.47
1719237540,61561.47,61649.63,61561.46,61569.2
1719237600,61569.19,61666,61538.74,61665.99
1719237660,61665.98,61670.35,61581.99,61610
1719237720,61610,61647.99,61599.49,61634.39
1719237780,61634.38,61634.38,61548.45,61554.02
1719237840,61554.02,61672.14,61554.02,61630.02
1719237900,61630.01,61630.01,61593.68,61612.01
1719237960,61612,61670.01,61592,61601.01
1719238020,61601,61630,61592.23,61607.51
1719238080,61607.5,61641.89,61575.22,61622.02
1719238140,61622.02,61700,61614,61686.01
1719238200,61686,61694,61653.15,61674.02
1719238260,61674.02,61674.02,61564.26,61590.01
1719238320,61590.01,61590.01,61455,61466.23
1719238380,61466.23,61486.14,61418,61421
1719238440,61420.99,61466,61414.86,61450.01
1719238500,61450.01,61469.37,61347.31,61353.91
1719238560,61353.91,61393.99,61340.75,61370.01
1719238620,61370.01,61393.99,61320,61350.01
1719238680,61350.01,61351.88,61304.68,61320.78
1719238740,61320.78,61374.31,61320.77,61355.88
1719238800,61355.88,61380.35,61355.88,61380.35
1719238860,61380.35,61399.81,61358.52,61399.81
1719238920,61399.8,61412.64,61364.29,61402.01
1719238980,61402.01,61470,61380.02,61423.32
1719239040,61423.32,61477.5,61408.01,61454.01
1719239100,61454.01,61473.99,61410.53,61410.54
1719239160,61410.54,61445.98,61410.54,61436.02
1719239220,61436.02,61465.99,61410,61437.59
1719239280,61437.59,61437.59,61300.01,61312
1719239340,61312,61320.98,61264.01,61266.78
1719239400,61266.78,61347.79,61264.02,61305.26
1719239460,61305.26,61343.99,61290,61320
1719239520,61319.99,61330,61302.5,61312.13
1719239580,61312.13,61339.99,61310.01,61328.02
1719239640,61328.02,61328.02,61272,61287.99
1719239700,61287.99,61358,61283.23,61358
1719239760,61358,61398.45,61346.25,61346.73
1719239820,61346.73,61402.19,61344.5,61386.01
1719239880,61386,61395.43,61352.01,61385.22
1719239940,61385.22,61414.09,61385.21,61409.88
1719240000,61409.88,61409.88,61331.02,61331.03
1719240060,61331.02,61331.02,61272,61275.49
1719240120,61275.49,61282,61196.06,61200
1719240180,61200,61200,61140.01,61187.95
1719240240,61187.95,61195.56,61149.99,61158.02
1719240300,61158.01,61218.12,61156.01,61193.63
1719240360,61193.63,61215.41,61180.01,61180.02
1719240420,61180.02,61180.02,61131.8,61142
1719240480,61142,61144,61111,61124.02
1719240540,61124.01,61133.48,61100,61125.99
1719240600,61125.99,61184,61123.7,61136.77
1719240660,61136.77,61195.99,61136.76,61146.03
1719240720,61146.02,61178,61146.02,61165.01
1719240780,61165.01,61177.11,61143.71,61172.04
1719240840,61172.03,61172.04,61112.5,61144.01
1719240900,61144.01,61165.98,61130.01,61154.22
1719240960,61154.21,61154.22,61108.48,61122.02
1719241020,61122.02,61287.16,61122.01,61287.16
1719241080,61287.16,61360,61270.01,61358
1719241140,61358,61367.67,61295.24,61303.41
1719241200,61303.41,61329.4,61238.84,61266.11
1719241260,61266.11,61284,61237.72,61244.84
1719241320,61244.83,61276,61232.91,61269.22
1719241380,61269.21,61312.01,61236,61312.01
1719241440,61312,61368,61302,61350.01
1719241500,61350.01,61366.67,61261.65,61261.66
1719241560,61261.65,61261.66,61182.8,61240.01
1719241620,61240.01,61240.01,61186.01,61190.05
1719241680,61190.05,61225.81,61166.67,61210
1719241740,61210,61244,61209.99,61228
1719241800,61228,61320,61223.51,61268
1719241860,61268,61317.62,61244,61244.01
1719241920,61244.01,61244.01,61202,61214.01
1719241980,61214,61237.99,61192.03,61237.99
1719242040,61237.98,61237.99,61212.79,61212.79
1719242100,61212.8,61223.01,61140.01,61140.01
1719242160,61140.02,61190,61124.01,61184.01
1719242220,61184.01,61208,61160,61200.01
1719242280,61200.01,61295.59,61193.88,61278
1719242340,61277.99,61330.97,61277.99,61325.88
1719242400,61325.89,61345.99,61294,61304.08
1719242460,61304.07,61317.99,61288,61298.02
1719242520,61298.01,61298.01,61248,61275.61
1719242580,61275.6,61292,61274,61276.02
1719242640,61276.02,61288,61216.56,61216.57
1719242700,61216.57,61243.62,61205.18,61227.68
1719242760,61227.68,61246.12,61216,61216.01
1719242820,61216,61240.52,61190,61234.61
1719242880,61234.6,61296.13,61234.6,61296.13
1719242940,61296.12,61312.97,61252.76,61280.87
1719243000,61280.86,61295.86,61222.72,61223.67
1719243060,61223.68,61223.68,61162,61169.39
1719243120,61169.39,61218.01,61160,61218
1719243180,61218,61324,61218,61323.99
1719243240,61324,61334.83,61310,61328.01
1719243300,61328.01,61328.01,61242,61242
1719243360,61242.01,61257.02,61194,61208.06
1719243420,61208.05,61208.05,61190.5,61199.29
1719243480,61199.3,61230,61191.99,61208.01
1719243540,61208.02,61213.87,61196.01,61196.01
1719243600,61196.02,61200,61086.35,61094
1719243660,61094,61142,61085.2,61085.2
1719243720,61085.21,61210,61085.2,61181.1
1719243780,61180,61180,61111.36,61116.99
1719243840,61116.99,61176,61100,61162.02
1719243900,61162.02,61164,61096.01,61096.02
1719243960,61096.02,61127.99,61096.01,61127.99
1719244020,61127.99,61135.99,61050.14,61058
1719244080,61058,61074,60964.02,61015.49
1719244140,61015.5,61015.5,60910.58,60973.49
1719244200,60973.5,60994.49,60900.99,60912
1719244260,60911.99,60920.01,60845,60913.99
1719244320,60914,60931.72,60862,60862.01
1719244380,60862.01,60903.49,60862,60892
1719244440,60892.01,60928,60876,60882
1719244500,60882.01,60887.43,60708.81,60726
1719244560,60726,60832,60726,60802.59
1719244620,60802.58,60802.58,60670.36,60708
1719244680,60708,60762,60692,60720
1719244740,60720,60843.99,60720,60843.99
1719244800,60843.99,60850,60806.27,60807.09
1719244860,60807.09,60876.09,60744,60876.09
1719244920,60876.08,60887.42,60808.99,60827.99
1719244980,60828,60828,60760.99,60788.12
1719245040,60788.13,60788.13,60706,60735.24
1719245100,60735.25,60794,60695.35,60695.36
1719245160,60695.36,60741.09,60588.23,60660.01
1719245220,60660,60795,60648,60768.18
1719245280,60768.18,60780.9,60712.01,60765.45
1719245340,60765.45,60765.45,60716.39,60716.39
1719245400,60716.39,60789,60716,60789
1719245460,60789,60827.52,60774.13,60827.52
1719245520,60827.52,60847.95,60796.01,60796.02
1719245580,60796.01,60877.3,60781.39,60877.3
1719245640,60877.29,60941.17,60877.29,60911.06
1719245700,60911.06,60956,60894.01,60956
1719245760,60956,60956,60860.16,60874
1719245820,60874,60898,60828.37,60846
1719245880,60845.99,60975.55,60845.99,60966.02
1719245940,60966.01,60966.01,60896,60922.46
1719246000,60922.46,60922.46,60816.27,60822
1719246060,60821.99,60834.45,60713.07,60715.74
1719246120,60715.73,60808.27,60715.73,60766.14
1719246180,60766.14,60928,60766.13,60928
1719246240,60928,60979.99,60927.99,60972.02
1719246300,60972.01,60998.98,60961.53,60998.98
1719246360,60998.97,61044.44,60988,61022.01
1719246420,61022,61025.42,60979.53,61012.62
1719246480,61012.62,61012.62,60936,60936.01
1719246540,60936.01,60965.24,60858,60872
1719246600,60872,60936.55,60829.92,60934.01
1719246660,60934,60949,60902.01,60902.01
1719246720,60902,60932,60872,60932
1719246780,60932,60952,60882.41,60885.99
1719246840,60885.99,60922,60877.39,60922
1719246900,60922,60944,60880.01,60880.02
1719246960,60880.02,60936.58,60834.25,60834.26
1719247020,60834.26,60834.26,60750.62,60750.63
1719247080,60750.62,60752.9,60505,60652
1719247140,60652,60655.99,60360,60504.02
1719247200,60504.02,60672,60501.01,60649.99
1719247260,60649.98,60665.05,60591.72,60604.62
1719247320,60604.62,60604.62,60469.15,60536.3
1719247380,60536.3,60604.61,60516,60558.75
1719247440,60558.75,60558.75,60482.46,60549.98
1719247500,60549.98,60555.82,60483.57,60514
1719247560,60514,60514,60291.55,60316
1719247620,60316,60350,60225.26,60280.5
1719247680,60280.49,60411.76,60276,60322.01
1719247740,60322,60389.99,60278.06,60327.39
1719247800,60327.39,60399.98,60288.01,60366
1719247860,60366,60366,60242.67,60242.68
1719247920,60242.68,60286,60182.89,60196.69
1719247980,60196.69,60208.01,60035.5,60118
1719248040,60117.99,60200,60070,60182.01
1719248100,60182,60182.01,60021.58,60060
1719248160,60060,60172.56,60000,60149.99
1719248220,60149.98,60355.42,60146.01,60355.42
1719248280,60355.42,60363.2,60210.01,60210.01
1719248340,60210.01,60260,60168,60168.01
1719248400,60168.01,60256.06,60156.01,60222.01
1719248460,60222.01,60288,60176.02,60288
1719248520,60287.99,60355.75,60287.99,60355.75
1719248580,60355.75,60463.77,60355.74,60463.45
1719248640,60463.44,60466.59,60416.88,60448.01
1719248700,60448.01,60488.91,60432.01,60443.5
1719248760,60443.5,60474,60415.87,60421.69
1719248820,60421.68,60423.99,60369,60416.47
1719248880,60416.47,60418,60320,60320.01
1719248940,60320.01,60393.71,60262.26,60354.02
1719249000,60354.02,60354.02,60078,60078.01
1719249060,60078,60083.3,59859,59938.01
1719249120,59938.01,59990,59869.89,59981.1
1719249180,59981.1,60324.94,59956,60312
1719249240,60312.01,60316.68,60106.14,60211.35
1719249300,60211.36,60399.99,60173.66,60350.01
1719249360,60350,60548.46,60332.91,60412
1719249420,60412,60472,60380.01,60380.02
1719249480,60380.02,60386,60245.51,60252.12
1719249540,60252.12,60299.59,60199.99,60227.48
1719249600,60227.48,60227.48,59993.68,60034
1719249660,60034,60146.27,59962.18,60054.02
1719249720,60054.02,60166,59999.99,60035.24
1719249780,60035.24,60116.9,60009.28,60097.57
1719249840,60097.57,60106.57,59964.92,59988.48
1719249900,59988.48,60100,59974,60034.02
1719249960,60034.02,60109.77,60012.34,60070.45
1719250020,60070.45,60103.61,59922.28,59975.69
1719250080,59975.69,59996.91,59942.01,59942.02
1719250140,59942.01,60046.41,59933.41,59967.07
1719250200,59967.07,59983.49,59866.29,59894.87
1719250260,59894.87,60092,59894.86,60092
1719250320,60092,60120.13,59986.79,60036.02
1719250380,60036.02,60181.13,60000.35,60162.24
1719250440,60162.24,60290.31,60134,60269.99
1719250500,60269.99,60355.42,60268.01,60316.81
1719250560,60316.81,60370,60254,60254.01
1719250620,60254.01,60297.88,60230.93,60248.29
1719250680,60246.02,60246.02,60146.06,60209.19
1719250740,60209.19,60240.51,60182,60228.01
1719250800,60228.01,60245.44,60160.01,60230.02
1719250860,60230.02,60421.03,60222,60310
1719250920,60310,60327.99,60264.34,60324.01
1719250980,60324.01,60326,60274.74,60281.35
1719251040,60281.35,60303.53,60228.01,60259.23
1719251100,60259.23,60324.01,60200,60308.42
1719251160,60303.81,60339.99,60233.15,60292
1719251220,60291.99,60292,60191.47,60286
1719251280,60286,60362.95,60226.03,60336
1719251340,60336,60359,60288.59,60298.01
1719251400,60298.01,60351.68,60263.01,60263.02
1719251460,60263.02,60263.02,60099.99,60126
1719251520,60125.99,60192.25,60074.66,60192.25
1719251580,60192.25,60227.18,60099.99,60227.18
1719251640,60227.18,60235.56,60184,60232.02
1719251700,60232.01,60272.88,60210,60270.27
1719251760,60270.27,60309.97,60248.13,60305.02
1719251820,60305.01,60305.02,60207.01,60223.87
1719251880,60223.87,60230,60200.19,60223.95
1719251940,60223.95,60275.1,60223.95,60244.89
1719252000,60244.89,60296.01,60147.1,60260
1719252060,60260,60260,60152.41,60186.02
1719252120,60186.01,60204,60129.49,60160
1719252180,60160,60166,60111.87,60166
1719252240,60166,60274.28,60166,60262
1719252300,60262,60268,60247,60258
1719252360,60257.99,60278.8,60243,60243.01
1719252420,60243,60243.01,60188,60207.32
1719252480,60207.32,60207.32,60112.49,60113.79
1719252540,60113.79,60134.96,60100.01,60106
1719252600,60106,60154.01,60080,60154.01
1719252660,60154.01,60169.59,60140,60169.59
1719252720,60169.59,60184.86,60093.33,60112.66
1719252780,60112.66,60117.99,60062,60065.99
1719252840,60065.99,60065.99,59950.09,59978.27
1719252900,59978.27,60026,59905.99,59914
1719252960,59913.99,59920,59827.36,59827.37
1719253020,59827.37,59869.64,59711.2,59869.64
1719253080,59869.64,59869.64,59771.11,59867.36
1719253140,59867.36,60164.96,59864,60142.01
1719253200,60142.39,60150,60092.12,60112.01
1719253260,60112.01,60162,60104,60162
1719253320,60161.99,60198.01,60127.76,60160
1719253380,60160,60202.94,60144,60200.65
1719253440,60200.65,60257.98,60197.55,60200.2
1719253500,60200.2,60296,60152.41,60276.17
1719253560,60276.16,60414.21,60266.58,60366.01
1719253620,60366.01,60419,60330,60364.02
1719253680,60364.02,60442.74,60363.76,60431.32
1719253740,60431.32,60462.02,60405.36,60430.01
1719253800,60430.01,60444,60365.68,60365.69
1719253860,60365.69,60445.06,60360.18,60445.06
1719253920,60445.05,60487,60412,60487
1719253980,60487,60487,60368,60399.52
1719254040,60399.52,60400,60364.79,60386.01
1719254100,60386.01,60386.01,60334.01,60344
1719254160,60344,60378,60313.82,60331.2
1719254220,60331.2,60340.01,60306.01,60306.66
1719254280,60306.66,60335.45,60293.92,60296.24
1719254340,60296.24,60320,60287.14,60320
1719254400,60320,60327.65,60236.73,60281.2
1719254460,60281.2,60351.08,60281.19,60308.01
1719254520,60308.01,60350.01,60307.39,60348
1719254580,60348,60354.53,60307.99,60313.88
1719254640,60313.88,60332,60282,60282.01
1719254700,60282,60332.02,60274,60332.02
1719254760,60332.01,60374,60332.01,60374
1719254820,60374,60385.99,60357.08,60357.08
1719254880,60357.08,60386.01,60350.98,60362.15
1719254940,60362.15,60362.15,60300,60313.31
1719255000,60313.3,60382,60310.77,60344.9
1719255060,60344.9,60382,60344.9,60350.52
1719255120,60350.52,60362,60294,60296.02
1719255180,60296.02,60302.67,60255.99,60279.19
1719255240,60279.19,60284.02,60242.53,60254
1719255300,60254,60289.11,60254,60286.01
1719255360,60286.01,60339.98,60286.01,60314
1719255420,60314,60393.72,60314,60362.13
1719255480,60362.12,60376,60318,60372.02
1719255540,60372.01,60442.63,60372.01,60412.01
1719255600,60412.01,60422.39,60380,60380.01
1719255660,60380.01,60412.64,60370,60370.01
1719255720,60370.01,60451.56,60370.01,60448.01
1719255780,60448.01,60452.01,60418.66,60418.67
1719255840,60418.67,60418.67,60365.79,60366.68
1719255900,60366.68,60449,60366.67,60446.02
1719255960,60446.01,60478.34,60423.19,60442.85
1719256020,60442.85,60450.34,60402.22,60402.23
1719256080,60402.22,60431.99,60368.04,60431.99
1719256140,60431.98,60431.99,60345.77,60352.68
